,Species,Temp,Medium,unique_id,PopBio_units,model,a,b,c,d,y_0,y_max,mu_max,lam,residuals,fit_success,r_square,aic,bic,best
976,Lactobacillus sakei,12,MRS broth,Lactobacillus sakei 12 MRS broth,N,logistic,0.0,0.0,0.0,0.0,47.43617959982746,333316935.7988682,0.18925286710199418,0.0,"[-0.4493837946563204, 0.14709942360796902, 0.1707580086694378, -0.22485808515522798, 0.37219289218562146, 0.015374121423514353, -0.03658594892388223, 0.0564751080735153, -0.11328696393381144, -0.01578941848519122, 0.0514402089437378, 0.020850085992698553, 0.005714449641902375]",-2,0.9999997286269616,1.5318543766348434,-35.66569941430203,1
977,Lactobacillus sakei,12,MRS broth,Lactobacillus sakei 12 MRS broth,N,gompertz,0.0,0.0,0.0,0.0,1.2743786693883308,8.923282638444553,0.22644637709056248,0.5436591641879329,"[-0.18015658518077338, 0.3163701923949116, 0.2798451162618303, -0.4003152498263045, 0.10555641689810003, -0.3568715529528683, 0.08863631320918142, 0.26281741778130385, -0.03940991775759439, -0.07863146862489723, -0.0746378704233468, -0.006280073880099657, 0.08307534380730819]",1,0.9999996441898867,7.053590764106167,-29.579013669369182,0
978,Lactobacillus sakei,12,MRS broth,Lactobacillus sakei 12 MRS broth,N,buchanan,0.0,0.0,0.0,0.0,1.7197657822727503,8.509308365209028,0.18341552121782012,3.8619893061309085e-08,"[-0.46292928290370305, 0.1336290713543189, 0.15749140552446939, -0.22430594119978053, 0.3961147472246971, 0.17493464442437556, -0.13874465368971745, -0.028543413925361527, -0.15277928622675407, -0.033288551896824004, 0.07307854968796201, 0.05594366346404045, 0.049370527222970306]",1,0.999999677367812,5.781095368430618,-30.851509065044723,0
979,Lactobacillus sakei,12,MRS broth,Lactobacillus sakei 12 MRS broth,N,baranyi,0.0,0.0,0.0,0.0,1.6761818166583802,8.522875576489882,0.18924695532087799,8.075516912953162e-07,"[-0.44936560143713145, 0.1471175692504847, 0.17077603569133792, -0.22484648173642263, 0.3721951577230893, 0.015316455834291531, -0.036665230878540456, 0.056416014618204, -0.11329915578906213, -0.015779313068598366, 0.05148996859571886, 0.020913494870462346, 0.005786561608599694]",1,0.9999997286269486,3.5318549992302906,-33.10074943424506,0
980,Lactobacillus sakei,16,MRS broth,Lactobacillus sakei 16 MRS broth,N,linear,0.0,0.0,0.0,0.0,3.3792311905474284,0.0,0.07312189493782362,0.0,"[1.6242867456037882, 1.367939374662372, 0.2752211743036259, -0.302756182527661, -0.760398817684548, -1.4380837971166631, -1.3748472838147503, -1.3603584896765284, -1.0182674877848354, -0.5597678869318043, -0.1614356568241071, 0.9619722535236868, 1.3239932318645997, 1.4225033089188484]",1,0.9999211091982634,48.56506545541825,8.112901184917934,0
981,Lactobacillus sakei,16,MRS broth,Lactobacillus sakei 16 MRS broth,N,quadratic,1.8599833399480963,0.1854640034643206,-0.0011410934744434365,0.0,0.0,0.0,0.0,0.0,"[-0.3432586639825814, 0.06336207055151988, 0.3992956326076449, 0.22525361953548817, 0.12211149208671301, -0.2136982468841513, -0.13008051893661232, -0.1169735336359281, -0.24153947261980857, -0.03287068857168052, 0.09518532141031066, 0.1495394987420724, 0.1204179920546764, -0.09674454168048374]",1,0.9999975244900924,2.1024100715216125,-37.71069686936345,0
982,Lactobacillus sakei,16,MRS broth,Lactobacillus sakei 16 MRS broth,N,cubic,1.7073131101368155,0.21247111024748302,-0.0018482057752864133,4.631317633489659e-06,0.0,0.0,0.0,0.0,"[-0.17517647810142556, 0.09395797092060221, 0.2546620187133595, 0.07523500441989306, -0.002749296510071275, -0.236744781209433, -0.12288473900823504, -0.08825197087506176, -0.0926178196285008, 0.11948448505711884, 0.23591320940633853, 0.1484665291039189, 0.04012063056583459, -0.2494147714917645]",1,0.9999983738687093,-1.7809869665548206,-40.95503657782462,0
983,Lactobacillus sakei,16,MRS broth,Lactobacillus sakei 16 MRS broth,N,logistic,0.0,0.0,0.0,0.0,-90.51652686116172,14843961.867401984,20.363455157165536,0.0,"[-2.0631734939668886, -1.8961371547737391, -1.8245501522624386, -1.9438618231146174, -1.8722748206032973, -1.5620644763880973, -1.2518541321743575, -1.0609554588133987, 0.6571326010156309, 1.4684519603141304, 2.184321973022751, 4.260343231173311, 4.904620016270601, 0.0]",1,0.9996632928517039,70.88115028825929,31.068043347374235,0
984,Lactobacillus sakei,16,MRS broth,Lactobacillus sakei 16 MRS broth,N,gompertz,0.0,0.0,0.0,0.0,1.582302132748989,9.231568809257816,0.41959696231505705,0.8625876836473039,"[-0.032294999745539954, 0.12152138185962436, 0.11727359383260172, -0.06057740304901316, -0.09270391660196431, -0.1575707259158019, 0.0011103502282825417, 0.06421453962108536, -0.01019736038150576, 0.06617809638078409, 0.03785748594010574, -0.1333263116650274, 0.021158771165908696, 0.057356451982925494]",-2,0.9999995480210208,-19.705513991693213,-58.87956360296302,1
985,Lactobacillus sakei,16,MRS broth,Lactobacillus sakei 16 MRS broth,N,buchanan,0.0,0.0,0.0,0.0,2.195379438410725,9.091549318964908,0.29489377681731965,2.5986709673020414e-08,"[-0.14317400502269173, 0.0238623341704578, 0.09544933668175837, -0.023862334170420496, 0.04772466834089961, 0.321042398710059, 0.19868570787646966, 0.08060792763218672, -0.6113203506596445, -0.4179538985716169, -0.25824150235242627, 0.14930690632985444, 0.29922136565876256, 0.238651556782145]",1,0.9999955546270028,12.298253409051567,-26.875796202218233,0
986,Lactobacillus sakei,16,MRS broth,Lactobacillus sakei 16 MRS broth,N,baranyi,0.0,0.0,0.0,0.0,2.063654294597056,9.005790586076367,0.3227438078758629,1.3433500978266011e-08,"[-0.228932755372929, -0.06189651186999434, 0.009671307007746321, -0.10976715971278139, -0.03954211745274705, 0.167583526113118, 0.3247095040880019, 0.33165812679709106, -0.3934518595151735, -0.2579983161684085, -0.1507199113977702, 0.09928540726073987, 0.20251216126350524, 0.10692641296847571]",1,0.9999971473558601,6.0876091543584225,-33.086440456911376,0
987,Lactobacillus sakei,20,MRS broth,Lactobacillus sakei 20 MRS broth,N,linear,0.0,0.0,0.0,0.0,3.5619202116251047,0.0,0.11845810805714718,0.0,"[1.1621876134707474, 0.5334594163037369, 0.12392721397774942, -0.23788032000735804, -0.12187870470991946, -0.7794666892309179, -1.4131923395823165, -0.9825453927954868, -0.44589173889345446, 0.3615550683558686, 0.7539095397784235, 1.0458163610367248]",1,0.999807474157742,34.06345724983835,-1.021254247497792,0
988,Lactobacillus sakei,20,MRS broth,Lactobacillus sakei 20 MRS broth,N,quadratic,1.7230929744485535,0.2976010789838012,-0.002938013766757533,0.0,0.0,0.0,0.0,0.0,"[-0.15386321702451156, -0.010380257112862168, 0.03772558490104494, 0.046002352182895834, 0.5766552393913678, 0.07069882372358371, -0.5222054638512956, -0.17616403468668285, -0.1771523676511837, 0.25617192474505135, 0.12298448344100832, -0.07047304149909506]",1,0.9999792327807483,9.341201519305248,-25.258603328242895,0
989,Lactobacillus sakei,20,MRS broth,Lactobacillus sakei 20 MRS broth,N,cubic,1.3424708402656478,0.36280139553237173,-0.00546492766314103,2.6942010644794776e-05,0.0,0.0,0.0,0.0,"[-0.001024604770927695, -0.03206647772427651, -0.04849867004116781, -0.06268145489239707, 0.4972590575185194, 0.041312804573346185, -0.4924526911575917, -0.08609626800637127, -0.05150064890560735, 0.341643408744873, 0.10750926502961455, -0.2134037209090991]",1,0.9999819553871621,9.654858757238724,-24.46003944052142,0
990,Lactobacillus sakei,20,MRS broth,Lactobacillus sakei 20 MRS broth,N,logistic,0.0,0.0,0.0,0.0,-2686.4926856577285,17150009.154626764,26.702022581147553,0.0,"[-2.024321301954033, -2.024321301954033, -1.9765966336131138, -1.8811472969313021, -1.0221032668001326, -1.1652772718208526, -1.2845889426719728, -0.2823709075515035, 1.340267814184446, 2.6049714921006872, 3.511739943023517, 4.203746526115367]",1,0.998457425848979,61.03518648645948,26.435381638911338,0
991,Lactobacillus sakei,20,MRS broth,Lactobacillus sakei 20 MRS broth,N,gompertz,0.0,0.0,0.0,0.0,2.1160451964030607,9.306189893216255,0.5912797129983913,1.638238923479134,"[-0.034883583337466106, -0.08995278959846686, -0.10389009167423602, -0.09717384118077987, 0.5293295686156583, 0.12846058854386833, -0.36464708645194044, 0.039378301219329614, -0.13258622605258452, 0.16365061169670714, -0.01199167385775457, -0.025693795444921452]",-2,0.9999866274974624,6.059099157569438,-28.055799040190706,1
992,Lactobacillus sakei,20,MRS broth,Lactobacillus sakei 20 MRS broth,N,buchanan,0.0,0.0,0.0,0.0,2.326403889924736,8.916558868382937,0.4979977377181224,0.9283889191325692,"[-0.34202678977512235, -0.34202678977512235, -0.2943021214342032, -0.19885278475239154, 0.6601912453787779, 0.517017240358058, 0.07682859584014601, 0.03548730892788754, -0.32463668119834743, 0.10521953909169923, 0.07278460018507538, 0.034299657854014676]",1,0.9999684565523793,16.357083187657924,-17.75781501010222,0
993,Lactobacillus sakei,20,MRS broth,Lactobacillus sakei 20 MRS broth,N,baranyi,0.0,0.0,0.0,0.0,2.138165986845577,8.95943580697057,0.4969601172557283,2.1517887405231306e-07,"[-0.29915076832386767, -0.2991626730596746, -0.25151248444290353, -0.1565699696542211, 0.689844703636119, 0.45692242955047924, -0.07999317025257113, 0.02000910266487299, -0.31943916799032124, 0.1123092859832413, 0.08185451926720022, 0.04489409401564304]",1,0.9999714111498179,15.176894023764055,-18.93800417399609,0
994,Lactobacillus sakei,30,MRS broth,Lactobacillus sakei 30 MRS broth,N,linear,0.0,0.0,0.0,0.0,3.070896873159023,0.0,0.23273301693136306,0.0,"[1.680032134714061, 0.7100788424797191, -0.21214978141374274, -0.9813738353878527, -1.3786311075316942, -1.5428943985412706, -0.811606083097967, -0.2108465563598223, 0.4685153146146286, 0.9022344867528247, 1.3766409873723533]",1,0.9999918545940775,38.39861267934738,5.977755494441318,0
995,Lactobacillus sakei,30,MRS broth,Lactobacillus sakei 30 MRS broth,N,quadratic,1.6705973635405453,0.5911608541328379,-0.011206057160049993,0.0,0.0,0.0,0.0,0.0,"[-0.20823857559682857, 0.15154623700284375, 0.2251116566347715, -0.016417654929112402, -0.002282990837729315, -0.2501632909596285, -0.11267892873612428, 0.08850295499768812, 0.15099056316290227, -0.002711442189363922, -0.023658522246124525]",1,0.9999998511911378,-3.6294007839222537,-35.65236269602994,0
996,Lactobacillus sakei,30,MRS broth,Lactobacillus sakei 30 MRS broth,N,cubic,1.5658857475775882,0.6437695643637242,-0.015369424866345509,8.341892122035357e-05,0.0,0.0,0.0,0.0,"[-0.0978298729839917, 0.11553969222140026, 0.13812396870114618, -0.09632997848797231, -0.0354364118049979, -0.17965922909878618, -0.020999870205503868, 0.16501599532961908, 0.1796869895818296, -0.039741157479495914, -0.1283701382090816]",-2,0.9999998917112395,-5.125875203181508,-36.750941842490825,1
997,Lactobacillus sakei,30,MRS broth,Lactobacillus sakei 30 MRS broth,N,logistic,0.0,0.0,0.0,0.0,49.460202006751736,8645310.67391646,38.67701682533964,0.0,"[-2.2024933828082407, -2.2740803853196017, -2.2979427194900612, -2.3933920561719226, -1.8922830385927618, -0.48440532258711055, 1.257545068794558, 2.3074877403941993, 3.548328542445519, 4.431230859445219, 2.220446049250313e-16]",1,0.9999574507246982,58.58390887832486,26.56094696621718,0
998,Lactobacillus sakei,30,MRS broth,Lactobacillus sakei 30 MRS broth,N,gompertz,0.0,0.0,0.0,0.0,1.3327555037366285,9.343513542413055,1.321432150918012,2.3651196867646718e-07,"[0.17102336910948068, 0.06237774747319946, -0.03950267390534812, -0.2454242464153804, -0.024370202195866497, 0.09147702903076915, 0.030309126549603604, 0.025366635881439947, -0.09625902004596609, -0.14210532239831952, 0.1671137403727878]",1,0.9999998917003543,-5.124769532766496,-36.74983617207582,0
999,Lactobacillus sakei,30,MRS broth,Lactobacillus sakei 30 MRS broth,N,buchanan,0.0,0.0,0.0,0.0,1.7946717190376356,9.148818920974056,1.1021251981774833,1.439609764730676e-09,"[0.009544933668276911, -0.06204206884308405, -0.08590440301354363, -0.18135373969540503, 0.3197552778837558, 0.14727218372482387, -0.18934052617942498, -0.0632036773735285, 0.022879846185615893, -0.018023659608443765, 0.1004158332509657]",1,0.9999998544086297,-1.8698477388191534,-33.49491437812848,0
1000,Lactobacillus sakei,30,MRS broth,Lactobacillus sakei 30 MRS broth,N,baranyi,0.0,0.0,0.0,0.0,1.795489449884471,9.151407475162229,1.1023708068411606,2.47142550868773e-08,"[0.012133486722742504, -0.05945359455071575, -0.08332147929450606, -0.17890211483320329, 0.3127981549144838, 0.13812278226235364, -0.1877943376685618, -0.061779649255781166, 0.024057065834057756, -0.01705161011224643, 0.10123356409780104]",1,0.9999998605042641,-2.340315873940181,-33.9653825132495,0
1001,Lactobacillus sakei,4,MRS broth,Lactobacillus sakei 4 MRS broth,N,linear,0.0,0.0,0.0,0.0,1.5274925996967725,0.0,0.01018255709516791,0.0,"[0.28548858641326813, -0.055654518483978066, -0.4227472876559588, -0.23750067963046462, 0.26635582169867256, 0.3407243325582754, 0.1666492429820039, -0.22918655928388088, -0.11412894490269032]",1,0.9998652350240729,7.169722099736045,-19.976722343275625,0
1002,Lactobacillus sakei,4,MRS broth,Lactobacillus sakei 4 MRS broth,N,quadratic,1.4234302791811657,0.012574079139151543,-7.230395398045234e-06,0.0,0.0,0.0,0.0,0.0,"[0.1595013056479191, -0.035668675542008366, -0.34951626849218353, -0.14381686026873197, 0.3233008811361864, 0.36991448398973414, 0.15867964452621197, -0.2653554932772275, -0.21703901774023193]",1,0.9998756707813758,8.444328346033542,-18.50489151964191,0
1003,Lactobacillus sakei,4,MRS broth,Lactobacillus sakei 4 MRS broth,N,cubic,1.7250779166686254,-0.0006301740282096361,9.404474176939037e-05,-1.967774153853344e-07,0.0,0.0,0.0,0.0,"[-0.05109524573381652, 0.2155200391086094, -0.15039476634800852, -0.14152181022999644, 0.11523130581862828, 0.17428765072220465, 0.04399782181688394, -0.28428600245292523, 0.07826100439853434]",1,0.9999496409595963,2.3105344081429955,-24.44146088019623,0
1004,Lactobacillus sakei,4,MRS broth,Lactobacillus sakei 4 MRS broth,N,logistic,0.0,0.0,0.0,0.0,26.080897748359355,64125.52035062664,0.027145692384421105,0.0,"[0.011623871173172873, 0.06769494027238654, -0.2446061535076991, -0.0969529308346253, 0.3042660609547134, 0.34247981125033045, 0.13022421618247182, -0.29020370506067006, -0.22452610540095175]",1,0.9999022175452678,6.282637473092669,-20.666582392582782,0
1005,Lactobacillus sakei,4,MRS broth,Lactobacillus sakei 4 MRS broth,N,gompertz,0.0,0.0,0.0,0.0,1.8264212892729232,4.709182373280177,0.04241393687135786,76.84332977010271,"[-0.07209891336881658, 0.13672102542827957, -0.06320514637062313, -0.008418276819082138, -0.008324947289995777, 0.059174760578497354, 0.018552857402297063, -0.24239087211633015, 0.1799894977807952]",-2,0.9999723723106168,-3.0927024051686605,-29.84469769350789,1
1006,Lactobacillus sakei,4,MRS broth,Lactobacillus sakei 4 MRS broth,N,buchanan,0.0,0.0,0.0,0.0,1.6465346898399353,4.70087986129229,0.026960048608741127,24.732615603416928,"[0.0, 0.1802572396695652, -0.25973216713702607, -0.15400916380383212, 0.23939788656377514, 0.2784225731156882, 0.06753099988557354, -0.35186735191877094, -3.0679994544868805e-08]",1,0.9999131172875991,7.218962701803994,-19.533032586535235,0
1007,Lactobacillus sakei,4,MRS broth,Lactobacillus sakei 4 MRS broth,N,baranyi,0.0,0.0,0.0,0.0,1.7864024571277681,4.553684701849278,0.04320955140502103,79.54227671568924,"[-0.15051318740658193, 0.1857146654797308, -0.008476920987070535, -0.06336071678664279, 0.019571659952543285, 0.0962498904751019, 0.03191609729400202, -0.2512629065601, 0.14016140043687964]",1,0.9999652637461326,-1.0320136859280122,-27.784008974267238,0
1008,Lactobacillus sakei,8,MRS broth,Lactobacillus sakei 8 MRS broth,N,linear,0.0,0.0,0.0,0.0,2.8254425629785995,0.0,0.0183953238933372,0.0,"[1.6015612162762896, 1.1605311026191938, 0.6962183756874456, 0.3295406609760505, -0.08704739761573954, -0.364966010308728, -1.0644237535714387, -0.7870848617723887, -0.7194226974879143, -1.427756350953663, -1.5347137862448381, -0.963490513243138, -0.45265945960032283, -0.01354868284469024, 0.2906840296601505, 0.3995134481427218, 0.8640889856574452, 0.8979846041920432, 1.1749910904312693]",1,0.9998120895026467,56.198989298809444,2.168202995364759,0
1009,Lactobacillus sakei,8,MRS broth,Lactobacillus sakei 8 MRS broth,N,quadratic,1.3082987862882896,0.046431339310321625,-7.542534990909664e-05,0.0,0.0,0.0,0.0,0.0,"[-0.2595705179881591, -0.06291955521876957, 0.1204778049256543, 0.1954761405215102, 0.23536812062168444, 0.18650015017512267, -0.0668601786894012, 0.07356402086547398, 0.08629231979949736, -0.34875968339787455, -0.45683922868316973, -0.005767688823159922, 0.07170618315502342, 0.15227414556043684, 0.0969848255486534, 0.009014258136134323, 0.14078721820259332, 0.00153282707721214, -0.1692611477769148]",1,0.9999922022180462,-2.2614131220192117,-55.34776044629746,0
1010,Lactobacillus sakei,8,MRS broth,Lactobacillus sakei 8 MRS broth,N,cubic,1.1737354351764828,0.05110321942055518,-0.00010533103507913853,5.048238895742899e-08,0.0,0.0,0.0,0.0,"[-0.15306628668478162, -0.033518792206676196, 0.09172777344632799, 0.1415054710916852, 0.17174138403606243, 0.1267757534476157, -0.0840936701949726, 0.0348160961646613, 0.041859333229487206, -0.3374475668335126, -0.41819129700183844, 0.0628181114350177, 0.1556272271359207, 0.22145991884485028, 0.13820314778929088, 0.030627876982372015, 0.12346247184383152, -0.03862328726552944, -0.27568378340469035]",1,0.9999929347421606,-2.1357596556763774,-54.277668000788175,0
1011,Lactobacillus sakei,8,MRS broth,Lactobacillus sakei 8 MRS broth,N,logistic,0.0,0.0,0.0,0.0,-29.96731423058311,1671273.517378653,71.38375535359438,0.0,"[-2.0571824256725257, -2.081044759842616, -2.0571824256725257, -2.033320091502455, -1.961733088992407, -1.9378707548224554, -1.7231097472944654, -1.8185590839731667, -1.8662837523127767, -1.6515227447859662, -1.341312400590116, -0.21978269507362658, 1.1165080073413742, 1.9994142941895836, 2.667559324970334, 2.9539069474899344, 3.693635701262054, 3.8606699728244247, 4.4572092263303045]",1,0.998696409732679,95.0003117768993,41.91396445262105,0
1012,Lactobacillus sakei,8,MRS broth,Lactobacillus sakei 8 MRS broth,N,gompertz,0.0,0.0,0.0,0.0,1.4679554081595803,8.404877891031314,0.09804059497454842,8.443179842516638,"[0.088676250274629, 0.04833290401966117, 0.043149874644939246, 0.032660313508015903, 0.040556895571988605, 0.008859760540923745, -0.06825740149051107, -0.016755959590003755, -0.027669576851954147, -0.23696477704646846, -0.2505463097845819, 0.2580272556163328, 0.18378061952142488, 0.08913970682898054, -0.07997697657723135, -0.18461906561608998, 0.008285867153947635, -0.05288704663318322, 0.11620756387642639]",1,0.9999963354619696,-14.60901707191995,-66.75092541703174,0
1013,Lactobacillus sakei,8,MRS broth,Lactobacillus sakei 8 MRS broth,N,buchanan,0.0,0.0,0.0,0.0,1.8013660558057927,8.14182841898884,0.07913056970918819,6.178216701539118,"[-0.13840153818538958, -0.16226387235547968, -0.13840153818538958, -0.11453920401531903, -0.04295220150527079, -0.019089867335319255, 0.19567114019267073, 0.10022180351396948, 0.0524971351743595, 0.26725814270117, 0.010748484222578902, 0.10420092748441512, -0.10162426348257192, -0.04781254296876991, -0.05952505658222984, -0.10481526059638968, 0.12087486204839948, 0.03918076371044821, 0.03877192945555663]",1,0.9999968934368102,-17.747536762713153,-69.88944510782497,0
1014,Lactobacillus sakei,8,MRS broth,Lactobacillus sakei 8 MRS broth,N,baranyi,0.0,0.0,0.0,0.0,1.5875529134533388,8.175510445622235,0.07933131961506978,9.854009830334576e-08,"[-0.1047196138093458, -0.12858246376742777, -0.10472458538111873, -0.08088451614656123, -0.009494562074408464, 0.013768186591983422, 0.18878809733885404, 0.1254673500162795, 0.0810304569395548, 0.08640744040936088, -0.07558189121964798, 0.10493019867551823, -0.09474901320494578, -0.04278663059622634, -0.05618909011341877, -0.10231574469222338, 0.12207324792582241, 0.039748707248687065, 0.03782599738894521]",-2,0.999997957730554,-25.7171887634885,-77.85909710860031,1
1015,Lactobaciulus plantarum,10,MRS,Lactobaciulus plantarum 10 MRS,N,linear,0.0,0.0,0.0,0.0,0.8009320795497736,0.0,0.011391157569566879,0.0,"[1.2642177987069654, 1.055467218957475, 0.8452265708453961, 0.9733288796494266, 0.7733026436314292, 0.46581492509056543, 0.2694055234383419, 0.2217397715909164, 0.1998226907647247, 0.480923994512481, 0.5013521395873708, 0.4524096811057139, 0.6130692785535095, 0.621368194440342, 0.5873211089128589, 0.20493008786166156, 0.20407918516776302, 0.3217543388337867, 0.24174389826501708, 0.07427476235141306, -0.008076633563932845, 0.26110809635094157, 0.36346210317112826, 0.35516318484597686, 0.35197130550696887, 0.057464249262094036, 0.03490819422061353, 0.11172701071038604, 0.23642430435371065, 0.2428081874245791, -0.3906801239279214, -0.09106586278772255, -0.10340784270521564, -0.08553307220458484, -0.002968983388523583, -0.01020393574181977, -0.17894945753785096, -0.06382778315578985, -0.09234212997568791, -0.6249658509219356, -0.42876964586436017, -0.3877003300915529, -0.3110944936669271, -0.27704740188110355, -0.21852907349017991, -0.19959036541427588, -0.25874695516550217, -0.2410850003065188, -0.27853670934442576, -0.3525890606069204, -0.36982535197560207, -0.5577225463779856, -0.8381852920757562, -0.5832577398247705, -0.44962304765605543, -0.4191935485694023, -0.3994036538203152, -0.2949218177651156, -0.18937606538425067, -0.26427949527751426, -0.45153807948191993, -0.7358309309295148, -1.1214141762826628, -0.4372808834111188, -0.3796137536765558, -0.6670983166791196, -0.5760224591917775, -0.59049242907667, -0.43983446438356966, -0.5251647308346605, -0.29385802718400456, -0.41344825484019054, -0.7571099999878799, -0.864145412852805, -0.9381976252888964, -0.6956126488701719, -1.0758752059969856, -1.0133137666984537, -1.0528934252470254, -0.5681493804540376, -0.5085671308397091, -0.35705854212361654, -0.38727518778564773, -0.2259789056624033, -0.2615174554164912, -0.363232153777195, -0.4472859979412598, -0.2847143840204769, -0.24385680812734578, -0.09277473658425617, -0.13150424531991423, -0.11746023272144934, -0.005108687235418685, 0.17363115290945275, 0.16937372329652334, -0.3140837308924911, -0.2251359516121143, -0.22130660808948588, 0.08978255351185793, 0.02935113188414129, -0.23833461727637917, -0.43367523780597406, -0.5570961048557848, -0.1791895962793686, -0.10471513362865736, 0.17317944003144747, -0.13620048331479184, -0.13832931684869743, 0.026792440549822993, 0.07487897883138972, 0.1587043581410812, 0.2625210843582211, 0.27612536219984274, 0.2816409321345148, -0.09409606450916574, 0.029325943510255525, 0.12166641329218941, 0.04506501689554221, -0.0060164543624234845, 0.05228134361451797, -0.7396634229933716, -0.06518599108758805, -0.029016970377140794, 0.22415313271600978, 0.3992438644918537, 0.5436585799304771, 0.442811277283207, 0.42023073704214253, 0.3981088189719425, 0.5410597670190826, 0.5891087615618643, 0.5244201623897977, 0.5120552379071782, 0.5541504374622336, 0.6927868892142186, 0.4716248924470483, 0.5196649896685319, 0.5757840103998045, 0.6399809205894531, 0.761833826481682, 0.6783417716210591, 0.6325148626734516, 0.5483863684859405, 0.5408029758091086, 0.43500030320483696, 0.6276028902282824, 0.6238969430226823, 0.5354833012002738, 0.5780655027310907, 0.623308497158546, 0.49178437477706943]",1,0.9965141233780564,207.84732936190005,-216.63754799228127,0
1016,Lactobaciulus plantarum,10,MRS,Lactobaciulus plantarum 10 MRS,N,quadratic,0.04617779018339711,0.027410061181437493,-5.454998762363632e-05,0.0,0.0,0.0,0.0,0.0,"[-0.45834703816984623, -0.17621949101493284, -0.2633023148649043, -0.07103930062411035, 0.002630804408023657, -0.21192398236165255, -0.44763953925286915, -0.4033752300250595, -0.12672339249962938, 0.12372522367302796, 0.08834381729170282, 0.15786312072974784, 0.2970099377729456, 0.2647075405091299, 0.2213518616041772, 0.00692123529859634, 0.11509287682473257, 0.19541955191557925, 0.20693551562441925, 0.031938015165664524, -0.04011883743178579, 0.19065433635740048, 0.28967696850415336, 0.3136567445513543, 0.33138623819015756, 0.09917698747498704, 0.125975076108646, 0.24338573524506169, 0.3398003097802631, 0.4046499608752723, -0.18957654650162192, 0.053919625737840704, 0.06814369875936643, 0.10136678083335005, 0.15832879222453222, 0.16926261420846167, 0.09149856393102773, 0.22248912960380185, 0.21929265725969493, -0.26713504685180434, -0.0979325723143214, -0.05371780924227654, 0.003638485172956063, 0.04109224856031357, 0.0805621698084189, 0.10667350271353815, 0.09685234660143527, 0.13067387366029726, 0.10507147752719703, 0.024670498474457236, 0.01370586211078395, -0.16492626510365715, -0.4313364307470984, -0.17886294325572427, -0.05018707837780356, -0.028977024191218614, -0.0014937522845830387, 0.09893211395964663, 0.1982215771826814, 0.1409579741829825, -0.03516970583890888, -0.3159302302028455, -0.7002012146126679, -0.016031364306673623, 0.03972199119656894, -0.24586627407861084, -0.1553049696044453, -0.1727741989556315, -0.02053614903453882, -0.10633401675549647, 0.12739723493676358, -0.002998781829517405, -0.359106397225081, -0.45884575134506544, -0.5554307277040804, -0.319417427927283, -0.7459610341519154, -0.7193863211821787, -0.7881767817301664, -0.18989350444920072, -0.11750937458399102, 0.0347811651746337, 0.0009219994312990032, 0.1551462693794381, 0.055956361457887294, -0.06846263659220186, -0.20487659882401976, -0.03823947755407575, 0.05072823575897489, 0.23584435076552568, 0.16290705384223125, 0.17692933997771876, 0.28910700678028567, 0.47843338169923366, 0.45959046774794743, -0.1704926987653954, -0.024847032392461887, -0.03589854692007699, 0.2845171261904984, 0.20403440197547051, -0.14038767032178034, -0.4098573562212957, -0.6518585111134774, -0.1894728734579263, -0.0883734142804331, 0.29331217786908215, -0.056452241349693066, -0.07080893302175717, 0.15293691752982097, 0.19524598872358467, 0.23770358194239316, 0.29095946514002313, 0.25768928239555255, 0.2064304171180409, -0.24386421821729387, 0.004699736120260534, 0.10367516139839639, -0.014919723297057486, -0.1798413062490729, -0.10583742676610863, -0.617358808920534, -0.3737316934938264, -0.32886001870911297, -0.016232935253059244, 0.23601800780866378, 0.3839135598172384, 0.21006911320491417, 0.1187291257738986, 0.08784240867253301, 0.30797223770486293, 0.34743197506408563, 0.2136841164763944, 0.15631236418488836, 0.19824624344484154, 0.38142442805340265, 0.06964322630284403, 0.10805253706644824, 0.1639488618813525, 0.23733495104601315, 0.05189202650267939, 0.04469593955714202, 0.03079599106751091, -0.05296235163581975, 0.001466246521438841, -0.04385878022352663, 0.17724896105901944, -0.0634511553169429, -0.19557696041300637, -0.07654689734923584, 0.13379819671032167, -0.18406480030691988]",1,0.9990321580010845,16.355025880970004,-405.11257163639635,0
